ID; name; description; key0; key1; key2; use; value; weight; type; adjustment; shotsmax; shotscur; ndice; sdice; pdice; armor; wearflag; magicpower; magicrealm; special; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; questnum; strength; dexterity; constitution; intelligence; piety; sets_flag0; sets_flag1; sets_flag2; sets_flag3; sets_flag4; sets_flag5; sets_flag6; sets_flag7; sets_flag8; sets_flag9; sets_flag10; sets_flag11; sets_flag12; sets_flag13; sets_flag14; sets_flag15; special1; special2
355; blue crucifix; You see a shiny, blue crucifix used to open the training room door.; crucifix; ; ; ; 1; 1; 11; 0; 1; 1; 6; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
356; green crucifix; You see a detailed, green crucifix used to open the training room.; crucifix; ; ; ; 10; 1; 11; 0; 1; 1; 6; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
357; red training key; You see a bright red key used to open up the training room.; training; key; ; ; 10; 1; 11; 0; 1; 1; 5; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
358; blue training key; You see a blue training key used to open the training room.; training; key; ; ; 10; 1; 11; 0; 1; 1; 5; 0; 0; 0; 17; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
359; holy water; You see a small vial of holy water.; water; ; ; ; 3000; 5; 6; 0; 1; 1; 0; 0; 0; 0; 17; 19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
360; green training key; You see a green key used to open the training room door.; training; key; ; ; 10; 1; 11; 0; 1; 1; 7; 0; 0; 0; 17; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
361; blue training key; You see a blue training key that opens one of Roland's training centers.; training; key; ; ; 15; 2; 11; 0; 1; 1; 5; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
362; red training key; You see a bright red training key used to open the red training room.; training; key; ; ; 15; 1; 11; 0; 1; 1; 6; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
363; piranha tooth blade; You see a small blade crafted from razor sharp piranha teeth.; tooth; blade; ; ; 1000; 4; 0; 0; 100; 100; 3; 3; 2; 0; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
364; piranha tooth blade; You see a small blade crafted from razor sharp piranha teeth.; tooth ; blade; ; ; 3500; 4; 0; 1; 150; 150; 3; 5; 0; 0; 20; 0; 0; 0; 21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
365; green bone key; You see a bone-shaped key with a green tassle on it.; bone; key; ; ; 10; 1; 11; 0; 1; 1; 28; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
366; blue bone key; You see a bone-shaped key with a blue tassle on it.; bone ; key; ; ; 10; 1; 11; 0; 1; 1; 29; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
367; red bone key; You see a bone key with a red tassle on it.; bone; key; ; ; 10; 1; 11; 0; 1; 1; 30; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
368; vermilion scroll; You see a brilliantly bright red scroll which almost blinds you.; scroll; ; ; ; 50; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
369; dark green potion; You see a deep green liquid in a heavy, lead beaker.; green; potion; ; ; 3500; 2; 6; 0; 1; 1; 0; 0; 0; 0; 17; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
370; reddish-orange potion; You see a strange, reddish-orange viscous liquid in a glass beaker.; orange; potion; ; ; 4500; 1; 6; 0; 1; 1; 0; 0; 0; 0; 17; 19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
371; mauve scroll; The scroll is written upon a burgundy colored paper.; scroll; ; ; ; 10; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 26; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
372; ripped scroll; You can barely make out the words on it.; scroll; ; ; ; 1; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 24; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
373; guide to oceancrest; You see Caledon's special guide to the features of Oceancrest.; to; oceancrest; ; ; 5; 1; 13; 0; 0; 0; 0; 0; 0; 0; 17; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
374; zaghnal; This is a very sharp blade about the size of a large knife.;  ;  ; ;  ; 1250; 1; 0; 0; 100; 100; 2; 6; 0; 0; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
375; wand of fire; You see a magnificent wand from the elemental plane of fire.; fire; ; ; A burst of fire fills the room!; 2500; 1; 8; 0; 2; 2; 0; 0; 0; 0; 17; 37; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
376; wand of frost; You see a magnificent wand from the elemental plane of water.; frost; ; ; A chilly wave of ice and snow storms through the room.; 2500; 2; 8; 0; 2; 2; 0; 0; 0; 0; 17; 38; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
377; wand of lightning; You see a magnificent wand from the elemental plane of air.; lightning; ; ; A powerful clap of thunder echos through the room!; 2500; 2; 8; 0; 2; 2; 0; 0; 0; 0; 17; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
378; wand of stone; You see a magnificent wand from the elemental plane of earth.; stone; ; ; The earth shakes as you point the wand at an opponent!; 2500; 2; 8; 0; 2; 2; 0; 0; 0; 0; 17; 36; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
379; azure scroll; You see a blue toned scroll with some wierd writing on it.; scroll; ; ; ; 10; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 29; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
380; cobalt scroll; You see a myserious piece of paper with strange writing on it.; scroll; ; ; ; 15; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
381; amber scroll; You see an orangish colored scroll with odd writing on it.; scroll; ; ; ; 25; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 28; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
382; carmine red scroll; You see a brilliant red scroll with odd inscriptions on it.; red; scroll; ; ; 250; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 30; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
383; turquoise scroll; You see a greenish-blue scroll with odd inscriptions on it.; scroll; ; ; ; 250; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 31; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
384; lilac scroll; You see a myserious looking scroll with odd writing on it.; scroll; ; ; ; 250; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 32; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
385; indigo scroll; You see a strange parchment with a indigo blue writing on it.; scroll; ; ; ; 500; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 33; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
386; scarlet scroll; You see a scarlet red scroll that looks as red as blood.; scroll; ; ; ; 500; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
387; citron scroll; You see a mysterious looking scroll of a mellonish orange hue.; scroll; ; ; ; 500; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 35; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
388; dragonwares key; You have the key to the supply room for Dragonwares.; key; ; ; ; 2500; 1; 11; 0; 500; 500; 100; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
389; shark skin leather armor; You find some thick, shark skin leather armor from a very large shark.; skin; leather; armor; ; 1250; 5; 5; 0; 120; 120; 0; 0; 0; 12; 1; 0; 0; 0; 3; 19; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
390; tiger shark leather armor; You see some light leather armor made from strong tiger shark skin.; shark; leather; armor; ; 1000; 3; 5; 0; 75; 75; 0; 0; 0; 9; 1; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
391; dragonwares sign; You see a sign detailing the items for sale at Dragonwares.; sign; ; ; ; 1; 1; 13; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 1; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
392; painted wood key; This is a wooden key, painted black.; painted; wood; key; ; 10; 1; 11; 0; 51; 51; 51; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
393; emerald green key; You see magnificent emerald green key made from the horn of a unicorn.; green; key; ; ; 2500; 1; 11; 0; 1; 1; 31; 0; 0; 0; 17; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
394; emerald green key; You see a magnificent green key made of emeralds and a unicorn's horn.; green; key; ; ; 10; 1; 11; 0; 1; 1; 31; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
395; blue glowing wand; This wand is cold to the touch, and glows bright blue.; blue; glowing; wand; ; 3000; 6; 8; 0; 2; 2; 0; 0; 0; 0; 17; 15; 0; 0; 0; 11; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
396; cloud giant morning star; You see a massive morning star, three times the size of a regular weapon.; giant; morning; star; ; 6000; 25; 2; 2; 125; 125; 3; 4; 3; 0; 20; 0; 0; 0; 14; 19; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
397; cloud key; You see a mysterious key that blends into the cloudy surroundings.; key; ; ; ; 250; 1; 11; 0; 1; 1; 10; 0; 0; 0; 17; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
398; cloud key; You see a magnificent key which blends into the cloudy surroundings.; key; ; ; ; 250; 1; 11; 0; 1; 1; 10; 0; 0; 0; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
399; chestnut brown scroll; You see a brownish scroll with cryptic writing on it.; brown; scroll; ; ; 50; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 36; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
400; sepia scroll; You see a sepia (reddish-brown) scroll made from crayfish blood.; scroll; ; ; ; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 17; 37; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
401; olive green scroll; You see a deep olive green scroll with odd writing on it.; green; scroll; ; ; 50; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 38; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
402; aniline scroll; You see a clear scroll with an odd scent of ammonia on it.; scroll; ; ; ; 15; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 39; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
403; heliotrope scroll; You see a purplish scroll the same hue as a quartz bloodstone.; scroll; ; ; ; 50; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 40; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
404; dagger of impaling; You see a strangely carved dagger ideal for backstabbing.; impaling; ; ; ; 7500; 3; 1; 1; 120; 120; 3; 4; 3; 0; 20; 0; 0; 0; 21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
405; henna scroll; You see a coppery-brown scroll with strange runes and glyphs on it.; scroll; ; ; ; 50; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 41; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
406; information sign; You see an information sign posted by the owner; magic; mystery; sign; ; 0; 0; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
407; aquamarine potion; You see a very light blue potion that looks like ocean water.; potion; ; ; ; 3500; 1; 6; 0; 1; 1; 0; 0; 0; 0; 17; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
408; black button; You see a black button that resets the combination to the lock.; button; ; ; 0122313312; 1; 1; 13; 0; 0; 0; 1; 0; 2; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
409; red button; You see a bright red button.; button; ; ; 0122313312; 1; 1; 13; 0; 0; 0; 0; 1; 2; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
410; green button; You see a glowing green button.; button; ; ; 0122313312; 1; 1; 13; 0; 0; 0; 0; 2; 2; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
411; orange button; You see a bright orange button.; button; ; ; 0122313312; 1; 1; 13; 0; 0; 0; 0; 3; 2; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
412; grey button; You see a greyish button used to reset the left teleporter.; button; ; ; 0113223312; 1; 1; 13; 0; 0; 0; 1; 0; 3; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
413; yellow button; You see a brightly colored yellow button.; button; ; ; 0113223312; 1; 1; 13; 0; 0; 0; 0; 1; 3; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
414; blue button; You see a dark blue button on the wall.; button; ; ; 0113223312; 1; 1; 13; 0; 0; 0; 0; 2; 3; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
415; purple button; You see a brightly colored purple button.; button; ; ; 0113223312; 1; 1; 13; 0; 0; 0; 0; 3; 3; 0; 0; 0; 0; 2; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
416; rules of business; ; business; ; ; ; 5; 1; 13; 0; 1; 1; 0; 0; 0; 0; 17; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
417; large wooden sign; ; wooden; sign; ; ; 1; 1; 13; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 1; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
418; orange scroll; The scroll is written upon paper made from orange peels.; scroll; ; ; ; 20; 1; 7; 0; 1; 1; 0; 0; 0; 0; 17; 42; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
419; orange potion; It's an aqueous solution with a slightly orange tint.; potion; ; ; ; 800; 1; 6; 0; 1; 1; 0; 0; 0; 0; 17; 42; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
420; guide to the Ituk Glacier; ; guide; ituk; glacier; ; 5; 0; 13; 0; 0; 0; 0; 0; 0; 0; 17; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
421; red button; You see a bright red button against the north wall.; button; ; ; 01234; 1; 1; 13; 0; 0; 0; 1; 0; 6; 0; 0; 0; 0; 2; 1; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
422; blue button; You see a deep blue button attached to the north wall.; button; ; ; 01234; 1; 1; 13; 0; 0; 0; 0; 1; 6; 0; 0; 0; 0; 2; 1; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
