rom_num; name; description; lolevel; hilevel; special; trap; trapexit; track; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; random0; random1; random2; random3; random4; random5; random6; random7; random8; random9; traffic; perm0; ptime0; perm1; ptime1; perm2; ptime2; perm3; ptime3; perm4; ptime4; perm5; ptime5; perm6; ptime6; perm7; ptime7; perm8; ptime8; perm9; ptime9; operm0; optime0; operm1; optime1; operm2; optime2; operm3; optime3; operm4; optime4; operm5; optime5; operm6; optime6; operm7; optime7; operm8; optime8; operm9; optime9; beenhere; x1name; x1destination; x1key; x1flag0; x1flag1; x1flag2; x1flag3; x1flag4; x1flag5; x1flag6; x1flag7; x1flag8; x1flag9; x2name; x2destination; x2key; x2flag0; x2flag1; x2flag2; x2flag3; x2flag4; x2flag5; x2flag6; x2flag7; x2flag8; x2flag9; x3name; x3destination; x3key; x3flag0; x3flag1; x3flag2; x3flag3; x3flag4; x3flag5; x3flag6; x3flag7; x3flag8; x3flag9; x4name; x4destination; x4key; x4flag0; x4flag1; x4flag2; x4flag3; x4flag4; x4flag5; x4flag6; x4flag7; x4flag8; x4flag9; x5name; x5destination; x5key; x5flag0; x5flag1; x5flag2; x5flag3; x5flag4; x5flag5; x5flag6; x5flag7; x5flag8; x5flag9; x6name; x6destination; x6key; x6flag0; x6flag1; x6flag2; x6flag3; x6flag4; x6flag5; x6flag6; x6flag7; x6flag8; x6flag9; x7name; x7destination; x7key; x7flag0; x7flag1; x7flag2; x7flag3; x7flag4; x7flag5; x7flag6; x7flag7; x7flag8; x7flag9; x8name; x8destination; x8key; x8flag0; x8flag1; x8flag2; x8flag3; x8flag4; x8flag5; x8flag6; x8flag7; x8flag8; x8flag9
1768; Netherworld Lane; The Crimson Dragon Traveller's Lodge provides accomodations for just about anyone wandering in from outside the city.  The lodge also provides  information about travel conditions and possible locations for raids and other looters.  The eastern gate is the most popular entrance and exit out of the city, and usually the safest as it is the most travelled.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1198; east; 1767; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1769; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1769; Netherworld Lane; The eastern section of town is fairly clean, with a lot of parks and other non-tampered recreational facilities.  The fresh air is, of course, quite refreshing, and a nice change from the industrialized sections of town where the smell of alcohol is always in the air.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1348; east; 1768; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1770; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1770; Netherworld Lane; Thenardier's Inn is well known for its lack of hospitality and general vulgarity of the host.  Nonetheless, it is a relatively popular place because it is very cheap and affordable.  Many travellers, coming through the eastern city gate, often stop here to get the city's gossip.  Students also visit the Inn since they really can't afford to eat anywhere else, and the awful brew they serve here is relatively cheap.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2929; east; 1769; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1739; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 1819; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1771; Netherworld Lane; The Iilandi University was created some decades ago by a grant from the Iilandi family in order to bring a higher education campus to  Oceancrest.  The city of Oceancrest then took up the funding for the school since maintaining it was virtually free.  The school grew and propered, and has since become a major force in the intellectual community.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2596; east; 1739; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1772; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1772; Netherworld Lane; On the north side of the road is the Iilandi University's Chancellor's  Hall, where a majority of the classes are held.  The Hall is very large, and supports nearly ten thousand people simultaneously in just over one hundred separate lecture halls and classrooms.  On the south side of the road, you can see the various research facilities such as the Oceancrest Technological Research Facility and Tholian Hall.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2643; east; 1771; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1773; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1773; Netherworld Lane; The large Chancellor's Hall building on the north side of the road covers much of this city block and has over one hundred separate lecture halls and classrooms.  Most of the classes are taught in the Chancellor's Hall building, but most of the research is done on the south side of the road in Tholian Hall or the Technological Research Facility.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2774; east; 1772; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1774; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1774; Netherworld Lane; The Odinialli Memorial Administration Building is located on the south side of the road next to Riverdell Way.  On the north side of the road, you can see the great Iilandi University Chancellor's Hallwhere most of the classes are held.  The large university spans nearly three city blocks and is virtually free to students.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3146; east; 1773; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1718; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1775; Netherworld Lane; The Riverdell Tranquility Park, aptly named, is one of the quieter, more peaceful parks in the city, primarily because it is so large.  There is  more than enough room in the park for everyone's interests without having to bother someone else.  The park is also used to train Rangers in the ways of tracking and searching in the woods, without having to actually leave the safety of Oceancrest.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5878; east; 1718; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1776; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1776; Netherworld Lane; The Rodaisl Community Housing Complex is one of two community housing  complexes in Oceancrest.  The Rodaisl Complex is much larger than the  Obidian Complex, located off of Wakeforest Drive, and has room for nearly fifteen thousand people, or roughly four thousand apartments that can house up to four people each.  On the south side of the road, you can see the Riverdell Tranquility Park, where people usually go to relax after a long day of work.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6116; east; 1775; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1777; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1777; Netherworld Lane; Housing is usually not a problem in Oceancrest as long as you don't mind living in one of the two large housing complexes.  There is no room for individual houses within the borders of Oceancrest, so many people build houses outside of the city.  However, most feel more secure living inside the City Walls and have learned to survive, in relative comfort, in these housing complexes.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6808; east; 1776; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1778; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1778; Netherworld Lane; On the south side of the road, you can see the Riverdell Tranquility Park and the Riverdell Center for Tracking Training.  Being as large as it is, the Riverdell Park is ideal for studying the skills of tracking and  searching in the rather dense woods.  On the north side of the road is the Rodaisl Community Housing Complex, where numerous Oceancrest residents live.  There are no houses within the city, so if people wish to live  inside the city, they must live in one of the housing complexes.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9828; east; 1777; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1192; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1779; Monument Avenue; On the north side of the road, you can see the Dwarven Shrine of Moradin, the creator of the Dwarven Race.  All dwarves worship Moradin as if the world is going to end tomorrow.  Such dedication and faith has in the  past given dwarves the extra moral boost they need to defeat nearly  impossible odds.  On the southern side of the road is the Obidian  Community Housing Complex, where most of the city's citizens, who want to live in the city, live.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2393; east; 1746; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1780; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1780; Monument Avenue; Citizens of Oceancrest who wish to live in the city itself must live in the community residences provided for by the city as there is not enough empty space inside the City Walls for everyone to build a house.  However, spacing is not really limited, and anyone who wants to live in the city, both for protection and convinience, may do so by applying at the Obidian Community Housing Complex or the Rodaisl Complex, located more towards the center of town off of Leviathan Way.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2466; east; 1779; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1781; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1781; Monument Avenue; The small, abandoned building on the north side of the road was recently renovated by some rebellious believers as the Shrine of Annam.  Annam  is the Great Creator of all life in the universe.  This believe was  primarily believed only by the giants and half-giants of the realm, but their word has spread to some of the other races, most notably including humans.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2657; east; 1780; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1782; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1782; Monument Avenue; You can see the Allakaren Circle to the west and the interesting Tree of Life that the Circle surrounds.  The tree has been in that same place  as far as people can remember into the past, and was rumored to be the sacred tree of Allakaren himself.  Allakaren is the pharaoh of the ancient lands that would later (much, much later) become Oceancrest.  A monument to his great existance still stands on the southeastern corner of the town.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3054; east; 1781; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1783; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1783; Allakaren Circle; The mysterious Tree of Life lives in the center of Allakaren Circle, and has existed at this point for as long as anyone can remember.  It was thought that the Pharaoh Allakaren once planted the tree and fed it the blood of his wives when they died.  Whether or not this is true remains to be seen as no blood has been spilled on the tree for centuries.; 0; 0; 0; 0; 0; east; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5783; northwest; 1724; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; southwest; 1725; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 1782; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1784; The Tree of Life; Well, there's nothing really overly remarkable about this tree except for the fact that it has been in existance longer than anyone or anything you can remember.  The tree is relatively small for a thousand year old tree, but its branches are strong and its roots are solid.; 0; 0; 0; 0; 0; south; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 436; 4139; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 3600; 5; 3600; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 40215; north; 1724; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; east; 1783; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 1725; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1785; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1785; Allakaren Circle; The mysterious tree which grows inside the Allakaren Circle is said to have existed long before any humans had inhabitted the area now known as Oceancrest, and could have been the product of the elves.  Nevertheless, the Pharaoh Allakaren adopted the long-living tree as his own and gave the blood of his wives as a sacrifice to the tree.  It is also believed that the blood of Allakaren also runs through the roots of the tree.; 0; 0; 0; 0; 0; west; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 34236; southeast; 1725; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; northeast; 1724; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1786; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1786; Monument Avenue; The mysterious Allakaren Circle and the even more mysterious Tree of Life lies to the east along Monument Avenue.  On the north side of the road, you can see the Dragon Claw Tavern and Grill, where a number of citizens go to enjoy a good steak, and to talk about the disasterous day they've had.  The entrance to the tavern is arond the corner to the west, on Melbourne Avenue.  Directly south is a shabby little shop known as the welfare office.; 0; 0; 0; 0; 0; west; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 2; 2; 2; 8; 6; 266; 266; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 37668; east; 1785; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; west; 1706; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; south; 3705; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0;  ; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
